,Company,Review_score,Date_review,Job,Recommandation,Approb CEO,Perspective,Pros,Cons
171,KPMG,"2,0",28 nov. 2023,Analyste Transaction Services,bad,neutral,bad,Diversité des missions dans de nombreux secteurs et à l'international Afterwork et offsight Equipe jeune,"Horaires à rallonge, pas d'équilibre vie pro vie perso. Avoir sa soirée signifie finir à 21h. S'attendre à bosser le week-end et les jours fériés. Il n'est pas rare de finir à 3h du mat' sur une mission, c'est même plutôt la norme en fin de mission. Management par la terreur où on cherche à exploiter le plus possible les personnes plutôt que de les faire grandir. Pendant mes 2 ans chez KPMG, 2 personnes étaient en arrêt pour burn out sur une équipe de 20 personnes ..."
172,KPMG,"5,0",9 janv. 2024,"Consultant, ESG Advisory",None,None,None,"Equipes sympathiques, réalistes tout en étant réellement engagées.","Prise en compte de l'équilibre vie pro / vie perso par les équipes dirigeantes, cependant il s'agit d'un métier qui demande un investissement conséquent pouvant chambouler cet équilibre en cas de mauvaise organisation de son propre temps. Cela est lié à la demande grandissante concernant les sujets ESG."
173,KPMG,"3,0",15 janv. 2024,Ingénieur Commercial,good,neutral,good,"Grande flexibilite, grand groupe avec des avantages CE","Pas de cadre, des managers auditeurs ou comptables qui ne parle pas la langue « business »"
174,KPMG,"4,0",10 janv. 2024,Auditeur Junior,None,None,None,"Moyenne d’âge basse, bonne ambiance malgré la pression, cohésion de promo, suite de l’école avec une bonne formation, management bienveillant, possibilité d’évolution en interne et en externe",Salaire bas selon la grille école Pression durant la saison Devoir être adaptable
175,KPMG,"5,0",7 janv. 2024,Auditeur Financier - Junior,good,None,good,"Salaires avantageux, tickets restaurants et autres... Les avantages financiers sont nombreux, mais ne sont pas les seules sources de motivations de par une ambiance de promo et une entraide quotidienne entre les collaborateurs.",Charges de travaille très importantes sur une certaine période de l'année
176,KPMG,"2,0",19 déc. 2023,MANAGER AUDIT,bad,bad,bad,"Métier intéressant, permettant de découvrir de nombreux secteurs d'activité, les différentes acteurs de la vie d'une entreprise. Comme il est très exigeant, il apprend à être rigoureux et efficace. C'est un bon début de carrière, pour ceux qui sont prêt à en payer le prix, mais je ne conseillerai pas aux jeunes diplômés d'y rester plus de 4-6 ans max. On travaille avec des équipes assez jeune, généralement de bon voire très bon niveau.","Formation exigeante et généralement, ""à la dure"". Il faut être sacrément tenace (voire coriace) et organisé pour supporter les contraintes du métier dans les grands cabinets. Les audits sont réalisés très souvent en sous-effectif, du fait de difficultés récurrente des cabinets d'audit (depuis plusieurs années) à recruter du personnel qualifié qui accepte les contraintes inhérentes au métier d'auditeur. Le turn-over est donc important (et les burn-out pas si rares). Le logiciel utilisés pour ""monter"" le dossier d'audit est identique pour tous les pays dans lesquels le cabinet est implanté, donc souvent imparfaitement adapté au respect de la réglementation française, pourtant nécessaire. Le travail d'auditeur nécessite une importante implication et génère une forte pression, qui souvent ne permet pas de conserver un bon équilibre entre vie pro & vie perso. Le travail des membres de l'équipe est souvent mal reconnu et peu valorisé par les supérieurs hiérarchiques : ne vous attendez pas à être félicités par les associés pour lesquels vous avez travaillés, cela n'arrivera pas, ou très rarement, presque par hasard, et même si vous avez énormément donné du vôtre et que vous avez atteint tous vos objectifs. Reconnaitre l'investissement et le travail des équipes ne fait pas vraiment partie de la culture de ce métier, qui a gardé un côté ""marche ou crève"". Les promotions et bonus annuels ne sont d'ailleurs que partiellement lié à vos mérites, vos résultats et à votre engagement, ils dépendent plus de votre réseau interne et des dossiers clients sur lesquels vous avez travaillés. Les associés étant souvent assez déconnectés de la réalité du terrain, ils pourront d'ailleurs difficilement juger complètement de votre travail. Une certaine abnégation est donc utile pour survivre dans le milieu. Les grilles de salaires, autrefois intéressantes, ont été mal réévaluées depuis de nombreuses années. Maintenant, un auditeur gagne presqu'autant qu'un contrôleur de gestion, pour un quantité de travail et une pression bien plus importante."
177,KPMG,"2,0",28 nov. 2023,Analyste Transaction Services,bad,neutral,bad,Diversité des missions dans de nombreux secteurs et à l'international Afterwork et offsight Equipe jeune,"Horaires à rallonge, pas d'équilibre vie pro vie perso. Avoir sa soirée signifie finir à 21h. S'attendre à bosser le week-end et les jours fériés. Il n'est pas rare de finir à 3h du mat' sur une mission, c'est même plutôt la norme en fin de mission. Management par la terreur où on cherche à exploiter le plus possible les personnes plutôt que de les faire grandir. Pendant mes 2 ans chez KPMG, 2 personnes étaient en arrêt pour burn out sur une équipe de 20 personnes ..."
178,KPMG,"5,0",9 janv. 2024,"Consultant, ESG Advisory",None,None,None,"Equipes sympathiques, réalistes tout en étant réellement engagées.","Prise en compte de l'équilibre vie pro / vie perso par les équipes dirigeantes, cependant il s'agit d'un métier qui demande un investissement conséquent pouvant chambouler cet équilibre en cas de mauvaise organisation de son propre temps. Cela est lié à la demande grandissante concernant les sujets ESG."
179,KPMG,"3,0",15 janv. 2024,Ingénieur Commercial,good,neutral,good,"Grande flexibilite, grand groupe avec des avantages CE","Pas de cadre, des managers auditeurs ou comptables qui ne parle pas la langue « business »"
180,KPMG,"4,0",10 janv. 2024,Auditeur Junior,None,None,None,"Moyenne d’âge basse, bonne ambiance malgré la pression, cohésion de promo, suite de l’école avec une bonne formation, management bienveillant, possibilité d’évolution en interne et en externe",Salaire bas selon la grille école Pression durant la saison Devoir être adaptable
181,KPMG,"5,0",7 janv. 2024,Auditeur Financier - Junior,good,None,good,"Salaires avantageux, tickets restaurants et autres... Les avantages financiers sont nombreux, mais ne sont pas les seules sources de motivations de par une ambiance de promo et une entraide quotidienne entre les collaborateurs.",Charges de travaille très importantes sur une certaine période de l'année
182,KPMG,"2,0",19 déc. 2023,MANAGER AUDIT,bad,bad,bad,"Métier intéressant, permettant de découvrir de nombreux secteurs d'activité, les différentes acteurs de la vie d'une entreprise. Comme il est très exigeant, il apprend à être rigoureux et efficace. C'est un bon début de carrière, pour ceux qui sont prêt à en payer le prix, mais je ne conseillerai pas aux jeunes diplômés d'y rester plus de 4-6 ans max. On travaille avec des équipes assez jeune, généralement de bon voire très bon niveau.","Formation exigeante et généralement, ""à la dure"". Il faut être sacrément tenace (voire coriace) et organisé pour supporter les contraintes du métier dans les grands cabinets. Les audits sont réalisés très souvent en sous-effectif, du fait de difficultés récurrente des cabinets d'audit (depuis plusieurs années) à recruter du personnel qualifié qui accepte les contraintes inhérentes au métier d'auditeur. Le turn-over est donc important (et les burn-out pas si rares). Le logiciel utilisés pour ""monter"" le dossier d'audit est identique pour tous les pays dans lesquels le cabinet est implanté, donc souvent imparfaitement adapté au respect de la réglementation française, pourtant nécessaire. Le travail d'auditeur nécessite une importante implication et génère une forte pression, qui souvent ne permet pas de conserver un bon équilibre entre vie pro & vie perso. Le travail des membres de l'équipe est souvent mal reconnu et peu valorisé par les supérieurs hiérarchiques : ne vous attendez pas à être félicités par les associés pour lesquels vous avez travaillés, cela n'arrivera pas, ou très rarement, presque par hasard, et même si vous avez énormément donné du vôtre et que vous avez atteint tous vos objectifs. Reconnaitre l'investissement et le travail des équipes ne fait pas vraiment partie de la culture de ce métier, qui a gardé un côté ""marche ou crève"". Les promotions et bonus annuels ne sont d'ailleurs que partiellement lié à vos mérites, vos résultats et à votre engagement, ils dépendent plus de votre réseau interne et des dossiers clients sur lesquels vous avez travaillés. Les associés étant souvent assez déconnectés de la réalité du terrain, ils pourront d'ailleurs difficilement juger complètement de votre travail. Une certaine abnégation est donc utile pour survivre dans le milieu. Les grilles de salaires, autrefois intéressantes, ont été mal réévaluées depuis de nombreuses années. Maintenant, un auditeur gagne presqu'autant qu'un contrôleur de gestion, pour un quantité de travail et une pression bien plus importante."
183,KPMG,"2,0",28 nov. 2023,Analyste Transaction Services,bad,neutral,bad,Diversité des missions dans de nombreux secteurs et à l'international Afterwork et offsight Equipe jeune,"Horaires à rallonge, pas d'équilibre vie pro vie perso. Avoir sa soirée signifie finir à 21h. S'attendre à bosser le week-end et les jours fériés. Il n'est pas rare de finir à 3h du mat' sur une mission, c'est même plutôt la norme en fin de mission. Management par la terreur où on cherche à exploiter le plus possible les personnes plutôt que de les faire grandir. Pendant mes 2 ans chez KPMG, 2 personnes étaient en arrêt pour burn out sur une équipe de 20 personnes ..."
184,IBM,"3,0",14 déc. 2023,Développeur,bad,neutral,bad,"Ticket Resto 
CSE 
Ambiance générale 
Événement d’entreprise",Les salaires sont bas comparés à d’autres ESN. Le management est souvent catastrophique on vous fait croire que vous pouvez compter sur eux mais quand vous êtes mal dans votre projet ou même que vos collègues ont des comportements plus que borderline avec vous on vous fait comprendre qu’il ne peuvent rien pour vous. L’immaturité chez certains est flagrante.
